ID	DrugID
27070	3302
27071	3302
27072	3302
27073	3302
27074	3302
27075	3302
27076	3302
27077	3302
27078	3302
27079	3302
27080	3302
27081	3302
27082	3302
27083	3302
27084	3302
27085	3302
27086	3302
27087	3302
27088	3302
27089	3302
27090	3302
27091	3302
27092	3302
27093	3302
27094	3302
27095	3302
27096	3302
27097	3302
27098	3302
27099	3302
27100	3302
27101	3302
27102	3302
27103	3302
27104	3302
27105	3302
27106	3302
27107	3302
27108	3302
27109	3302
27110	3302
27111	3302
27112	3302
27113	3302
27114	3302
27115	3302
27116	3302
27117	3302
27118	3302
27119	3302
27120	3302
27121	3302
27122	3302
27123	3302
27124	3302
27125	3302
27126	3302
27127	3302
27128	3302
27129	3302
27130	3302
27131	3302
27132	3302
27133	3302
27134	3302
27135	3302
27136	3302
27137	3302
27138	3302
27139	3302
27140	3302
27141	3302
27150	3302
27152	3302
27154	3302
27156	3302
27158	3302
27160	3302
27162	3302
27164	3302
27166	3302
27168	3302
27170	3302
27172	3302
27174	3302
27176	3302
27178	3302
27180	3302
27182	3302
27184	3302
27186	3302
27188	3302
27190	3302
27192	3302
27194	3302
27196	3302
27198	3302
27200	3302
27202	3302
27204	3302
27206	3302
27208	3302
27210	3302
27212	3302
27214	3302
27216	3302
27218	3302
27220	3302
27222	3302
27224	3302
27226	3302
27228	3302
27230	3302
27232	3302
27234	3302
27236	3302
27238	3302
27240	3302
27242	3302
27244	3302
27246	3302
27248	3302
27250	3302
27252	3302
27254	3302
27256	3302
27258	3302
177	842
178	842
179	842
1328	842
1329	842
1330	842
1544	842
1546	842
1548	842
1550	842
1552	842
1554	842
1678	842
1679	842
1680	842
1959	842
1960	842
1961	842
2002	842
2004	842
2006	842
3336	842
3337	842
3338	842
3346	842
3348	842
3350	842
3426	842
3427	842
3428	842
3708	842
3710	842
3712	842
3817	842
3821	842
3825	842
4150	842
4151	842
4152	842
6899	842
6900	842
6901	842
6902	842
6903	842
6904	842
6905	842
6906	842
6907	842
6920	842
6921	842
6922	842
7038	842
7039	842
7040	842
8648	842
8649	842
8650	842
9442	842
9443	842
9444	842
9698	842
9700	842
9702	842
10497	842
10499	842
10501	842
11276	842
11278	842
11280	842
11282	842
11284	842
11286	842
11333	842
11335	842
11337	842
11395	842
11396	842
11397	842
11411	842
11413	842
11415	842
11456	842
11458	842
11460	842
11507	842
11509	842
11511	842
11889	842
11890	842
11891	842
13104	842
13105	842
13106	842
13119	842
13120	842
13121	842
13261	842
13262	842
13263	842
13563	842
13564	842
13565	842
14640	842
14641	842
14642	842
15426	842
15427	842
15428	842
16048	842
16049	842
16050	842
16051	842
16052	842
16053	842
16733	842
16734	842
16735	842
16893	842
16896	842
16899	842
16967	842
16968	842
16969	842
19059	842
19060	842
19061	842
19444	842
19445	842
19446	842
20196	842
20197	842
20198	842
20199	842
20200	842
20201	842
20202	842
20203	842
20204	842
20205	842
20206	842
20207	842
20208	842
20209	842
20210	842
20211	842
20212	842
20213	842
20214	842
20215	842
20216	842
20217	842
20218	842
20219	842
20220	842
20221	842
20222	842
20223	842
20224	842
20225	842
20226	842
20227	842
20228	842
20229	842
20230	842
20231	842
20232	842
20233	842
20234	842
20235	842
20236	842
20237	842
20238	842
20239	842
20240	842
21119	842
21120	842
21121	842
21122	842
21123	842
21124	842
21125	842
21126	842
21127	842
21128	842
21129	842
21130	842
21131	842
21132	842
21133	842
21134	842
21135	842
21136	842
21137	842
21138	842
21139	842
21140	842
21141	842
21142	842
21143	842
21144	842
21145	842
21146	842
21147	842
21148	842
21149	842
21150	842
21151	842
21152	842
21153	842
21154	842
21155	842
21156	842
21157	842
21158	842
21159	842
21160	842
21161	842
21162	842
21163	842
21164	842
21165	842
21166	842
21167	842
21168	842
21169	842
21170	842
21171	842
21172	842
21173	842
21174	842
21175	842
21176	842
21177	842
21178	842
21179	842
21180	842
21181	842
21182	842
21183	842
21184	842
21185	842
21186	842
21187	842
21188	842
21189	842
21190	842
21191	842
21192	842
21193	842
21194	842
21195	842
21196	842
21197	842
21198	842
21199	842
21200	842
23781	842
23782	842
23783	842
23784	842
23785	842
23786	842
180	3027
181	3027
182	3027
2339	3027
2340	3027
2341	3027
10658	3027
10659	3027
10660	3027
10730	3027
10731	3027
10732	3027
10733	3027
10734	3027
10735	3027
10736	3027
10737	3027
10738	3027
13122	3027
13123	3027
13124	3027
13698	3027
13699	3027
13700	3027
13701	3027
13702	3027
13703	3027
13704	3027
13705	3027
13706	3027
13707	3027
13708	3027
13709	3027
13752	3027
13754	3027
13756	3027
14604	3027
14605	3027
14606	3027
14607	3027
14608	3027
14609	3027
14966	3027
14967	3027
14968	3027
15291	3027
15292	3027
15293	3027
16214	3027
16215	3027
16216	3027
16427	3027
16428	3027
16429	3027
16609	3027
16610	3027
16611	3027
16835	3027
16836	3027
16837	3027
18391	3027
18392	3027
18393	3027
26614	3027
26615	3027
26616	3027
186	3147
187	3147
188	3147
2788	3147
2790	3147
2792	3147
5930	3147
5932	3147
5934	3147
5993	3147
5995	3147
5997	3147
10096	3147
10098	3147
10100	3147
12067	3147
12069	3147
12071	3147
12166	3147
12168	3147
12170	3147
12172	3147
12174	3147
12176	3147
12178	3147
12180	3147
12182	3147
12184	3147
12186	3147
12188	3147
12190	3147
12192	3147
12194	3147
12196	3147
12198	3147
12200	3147
189	3480
190	3480
191	3480
192	3480
193	3480
194	3480
321	3480
322	3480
323	3480
336	3480
337	3480
338	3480
1053	3480
1054	3480
1055	3480
1388	3480
1389	3480
1390	3480
2013	3480
2014	3480
2015	3480
2225	3480
2226	3480
2227	3480
2540	3480
2541	3480
2542	3480
2543	3480
2544	3480
2545	3480
2596	3480
2597	3480
2598	3480
2634	3480
2635	3480
2636	3480
3123	3480
3124	3480
3125	3480
3249	3480
3250	3480
3251	3480
3252	3480
3253	3480
3254	3480
3339	3480
3340	3480
3341	3480
3414	3480
3415	3480
3416	3480
3450	3480
3451	3480
3452	3480
3636	3480
3637	3480
3638	3480
4999	3480
5001	3480
5003	3480
5100	3480
5101	3480
5102	3480
5264	3480
5265	3480
5266	3480
5926	3480
5927	3480
5928	3480
6210	3480
6211	3480
6212	3480
6219	3480
6220	3480
6221	3480
6332	3480
6333	3480
6334	3480
6716	3480
6717	3480
6718	3480
7419	3480
7420	3480
7421	3480
7440	3480
7441	3480
7442	3480
9184	3480
9185	3480
9186	3480
9451	3480
9452	3480
9453	3480
9703	3480
9704	3480
9705	3480
9960	3480
9961	3480
9962	3480
10191	3480
10192	3480
10193	3480
10239	3480
10240	3480
10241	3480
10242	3480
10243	3480
10244	3480
11383	3480
11384	3480
11385	3480
11766	3480
11767	3480
11768	3480
12027	3480
12028	3480
12029	3480
12153	3480
12154	3480
12155	3480
12663	3480
12664	3480
12665	3480
12742	3480
12743	3480
12744	3480
13264	3480
13265	3480
13266	3480
13267	3480
13268	3480
13269	3480
13270	3480
13271	3480
13272	3480
13644	3480
13645	3480
13646	3480
14251	3480
14252	3480
14253	3480
14720	3480
14721	3480
14722	3480
14795	3480
14796	3480
14797	3480
14798	3480
14799	3480
14800	3480
14990	3480
14991	3480
14992	3480
15294	3480
15295	3480
15296	3480
15748	3480
15749	3480
15750	3480
15751	3480
15752	3480
15753	3480
15754	3480
15755	3480
15756	3480
15796	3480
15797	3480
15798	3480
15805	3480
15806	3480
15807	3480
15808	3480
15809	3480
15810	3480
15881	3480
15882	3480
15883	3480
16024	3480
16025	3480
16026	3480
16027	3480
16028	3480
16029	3480
16030	3480
16031	3480
16032	3480
16493	3480
16494	3480
16495	3480
16523	3480
16524	3480
16525	3480
16745	3480
16746	3480
16747	3480
16988	3480
16989	3480
16990	3480
16991	3480
16992	3480
16993	3480
16994	3480
16995	3480
16996	3480
17000	3480
17001	3480
17002	3480
17003	3480
17004	3480
17005	3480
18268	3480
18269	3480
18270	3480
18271	3480
18272	3480
18273	3480
18610	3480
18611	3480
18612	3480
18757	3480
18758	3480
18759	3480
23058	3480
23059	3480
23060	3480
23061	3480
23062	3480
23063	3480
23064	3480
23065	3480
23066	3480
23067	3480
23068	3480
23069	3480
23070	3480
23071	3480
23072	3480
26471	3480
26472	3480
26473	3480
26474	3480
26475	3480
26476	3480
26477	3480
26478	3480
26479	3480
26480	3480
26481	3480
26482	3480
26483	3480
26484	3480
26485	3480
26486	3480
26487	3480
26488	3480
26489	3480
26490	3480
26491	3480
26492	3480
26493	3480
26494	3480
26495	3480
26496	3480
26497	3480
26498	3480
26499	3480
26500	3480
26501	3480
26502	3480
26503	3480
26504	3480
26505	3480
26506	3480
26507	3480
26508	3480
26509	3480
26510	3480
26511	3480
26512	3480
26541	3480
26542	3480
26543	3480
26544	3480
26545	3480
26546	3480
26547	3480
26548	3480
26549	3480
26550	3480
26551	3480
26552	3480
26553	3480
26554	3480
26555	3480
26556	3480
26557	3480
26558	3480
26559	3480
26560	3480
26561	3480
26562	3480
26563	3480
26564	3480
26565	3480
26566	3480
26567	3480
26568	3480
26569	3480
26570	3480
26571	3480
26572	3480
26573	3480
26574	3480
26575	3480
26576	3480
26950	3480
26951	3480
26952	3480
28065	3480
28066	3480
28067	3480
28263	3480
28264	3480
28265	3480
28266	3480
28267	3480
28268	3480
198	3359
199	3359
200	3359
675	3359
676	3359
677	3359
753	3359
754	3359
755	3359
759	3359
761	3359
763	3359
765	3359
767	3359
769	3359
771	3359
772	3359
773	3359
774	3359
775	3359
776	3359
1594	3359
1598	3359
1602	3359
3048	3359
3049	3359
3050	3359
3806	3359
3807	3359
3808	3359
4841	3359
4842	3359
4843	3359
5872	3359
5873	3359
5874	3359
5875	3359
5876	3359
5877	3359
5878	3359
5879	3359
5880	3359
5881	3359
5882	3359
5883	3359
5884	3359
5885	3359
5886	3359
5887	3359
5888	3359
5889	3359
5890	3359
5891	3359
5892	3359
5893	3359
5894	3359
5895	3359
5896	3359
5897	3359
5898	3359
5899	3359
5900	3359
5901	3359
5902	3359
5903	3359
5904	3359
5905	3359
5906	3359
5907	3359
5908	3359
5909	3359
5910	3359
5911	3359
5912	3359
5913	3359
7802	3359
7803	3359
7804	3359
7805	3359
7806	3359
7807	3359
9427	3359
9428	3359
9429	3359
9436	3359
9437	3359
9438	3359
10724	3359
10725	3359
10726	3359
11164	3359
11165	3359
11166	3359
11167	3359
11168	3359
11169	3359
11200	3359
11201	3359
11202	3359
11353	3359
11354	3359
11355	3359
11356	3359
11357	3359
11358	3359
11359	3359
11360	3359
11361	3359
11557	3359
11558	3359
11559	3359
11560	3359
11561	3359
11562	3359
11563	3359
11564	3359
11565	3359
11566	3359
11567	3359
11568	3359
11569	3359
11570	3359
11571	3359
11572	3359
11573	3359
11574	3359
11575	3359
11576	3359
11577	3359
11578	3359
11579	3359
11580	3359
12034	3359
12036	3359
12038	3359
12039	3359
12040	3359
12041	3359
12042	3359
12043	3359
12044	3359
12357	3359
12361	3359
12365	3359
12763	3359
12764	3359
12765	3359
13125	3359
13126	3359
13127	3359
13128	3359
13129	3359
13130	3359
13131	3359
13132	3359
13133	3359
13134	3359
13135	3359
13136	3359
13149	3359
13150	3359
13151	3359
13152	3359
13153	3359
13154	3359
13421	3359
13422	3359
13423	3359
13424	3359
13425	3359
13426	3359
13427	3359
13428	3359
13429	3359
13430	3359
13431	3359
13432	3359
15297	3359
15298	3359
15299	3359
15591	3359
15592	3359
15593	3359
16125	3359
16126	3359
16127	3359
16430	3359
16431	3359
16432	3359
201	280
202	280
203	280
204	280
205	280
206	280
1331	280
1334	280
1337	280
1720	280
1721	280
1722	280
1773	280
1779	280
1785	280
1848	280
1850	280
1852	280
1914	280
1917	280
1920	280
2700	280
2701	280
2702	280
2703	280
2704	280
2705	280
2706	280
2707	280
2708	280
2709	280
2710	280
2711	280
3030	280
3033	280
3036	280
3039	280
3042	280
3045	280
3057	280
3058	280
3059	280
3285	280
3288	280
3291	280
3324	280
3328	280
3332	280
3375	280
3378	280
3381	280
3776	280
3777	280
3778	280
5190	280
5193	280
5196	280
5540	280
5543	280
5546	280
5549	280
5552	280
5555	280
5741	280
5744	280
5747	280
5819	280
5826	280
5833	280
5840	280
5845	280
5850	280
6001	280
6003	280
6005	280
6007	280
6009	280
6011	280
6013	280
6015	280
6017	280
6019	280
6021	280
6023	280
6046	280
6047	280
6048	280
6049	280
6056	280
6063	280
6151	280
6156	280
6161	280
6689	280
6690	280
6691	280
6692	280
6693	280
6694	280
6695	280
6696	280
6697	280
7320	280
7325	280
7330	280
8411	280
8415	280
8419	280
10119	280
10120	280
10121	280
11646	280
11647	280
11648	280
13095	280
13096	280
13097	280
13984	280
13985	280
13986	280
14996	280
14997	280
14998	280
16181	280
16182	280
16183	280
16187	280
16188	280
16189	280
16190	280
16191	280
16192	280
16193	280
16194	280
16195	280
16196	280
16197	280
16198	280
16199	280
16200	280
16201	280
16202	280
16203	280
16204	280
16205	280
16206	280
16207	280
16208	280
16209	280
16210	280
16490	280
16491	280
16492	280
16703	280
16704	280
16705	280
207	2520
208	2520
209	2520
210	2520
211	2520
212	2520
311	2520
315	2520
319	2520
1244	2520
1245	2520
1246	2520
1420	2520
1421	2520
1422	2520
1557	2520
1561	2520
1565	2520
1614	2520
1618	2520
1622	2520
1725	2520
1729	2520
1733	2520
1776	2520
1782	2520
1788	2520
1791	2520
1792	2520
1793	2520
1802	2520
1806	2520
1810	2520
1926	2520
1927	2520
1928	2520
1929	2520
1930	2520
1931	2520
2038	2520
2042	2520
2046	2520
2093	2520
2094	2520
2095	2520
2293	2520
2297	2520
2301	2520
2721	2520
2727	2520
2733	2520
2909	2520
2912	2520
2915	2520
3114	2520
3115	2520
3116	2520
3117	2520
3118	2520
3119	2520
3143	2520
3147	2520
3151	2520
3155	2520
3159	2520
3163	2520
3167	2520
3171	2520
3175	2520
3363	2520
3368	2520
3373	2520
3377	2520
3380	2520
3383	2520
3579	2520
3580	2520
3581	2520
3593	2520
3597	2520
3601	2520
3605	2520
3609	2520
3613	2520
3624	2520
3625	2520
3626	2520
3633	2520
3634	2520
3635	2520
3898	2520
3902	2520
3906	2520
5468	2520
5469	2520
5470	2520
5822	2520
5829	2520
5836	2520
5842	2520
5847	2520
5852	2520
6054	2520
6061	2520
6068	2520
6153	2520
6158	2520
6163	2520
6245	2520
6248	2520
6251	2520
9706	2520
9707	2520
9708	2520
9981	2520
9982	2520
9983	2520
10166	2520
10169	2520
10172	2520
11491	2520
11492	2520
11493	2520
16451	2520
16452	2520
16453	2520
16454	2520
16455	2520
16456	2520
19946	2520
19947	2520
19948	2520
19949	2520
19950	2520
19951	2520
19952	2520
19953	2520
19954	2520
19955	2520
19956	2520
19957	2520
19958	2520
19959	2520
19960	2520
19961	2520
19962	2520
19963	2520
19964	2520
19965	2520
19966	2520
19967	2520
19968	2520
19969	2520
19970	2520
19971	2520
19972	2520
19973	2520
19974	2520
19975	2520
19976	2520
19977	2520
19978	2520
19979	2520
19980	2520
19981	2520
19982	2520
19983	2520
19984	2520
19985	2520
19986	2520
19987	2520
19988	2520
19989	2520
19990	2520
19991	2520
19992	2520
19993	2520
19994	2520
19995	2520
19996	2520
19997	2520
19998	2520
19999	2520
20000	2520
20001	2520
20002	2520
20003	2520
20004	2520
20005	2520
20006	2520
20007	2520
20008	2520
20009	2520
20010	2520
20011	2520
28035	2520
28036	2520
28037	2520
213	1263
214	1263
215	1263
216	1263
217	1263
218	1263
444	1263
445	1263
446	1263
1794	1263
1795	1263
1796	1263
1797	1263
1798	1263
1799	1263
2617	1263
2618	1263
2715	1263
2716	1263
2717	1263
2779	1263
2781	1263
2783	1263
2869	1263
2871	1263
2873	1263
3400	1263
3402	1263
3404	1263
3665	1263
3666	1263
3667	1263
3941	1263
3943	1263
3945	1263
8654	1263
8655	1263
8656	1263
10691	1263
10692	1263
10693	1263
11600	1263
11602	1263
11604	1263
11691	1263
11692	1263
11693	1263
12003	1263
12004	1263
12005	1263
12006	1263
12007	1263
12008	1263
15346	1263
15348	1263
15350	1263
15536	1263
15538	1263
15540	1263
16500	1263
16502	1263
16504	1263
21274	1263
21275	1263
21276	1263
21277	1263
21278	1263
21279	1263
21280	1263
21281	1263
21282	1263
21283	1263
27992	1263
27993	1263
27994	1263
219	2259
220	2259
221	2259
222	2259
223	2259
224	2259
225	2259
226	2259
227	2259
228	2259
229	2259
230	2259
234	2259
235	2259
236	2259
237	2259
238	2259
239	2259
657	2259
664	2259
671	2259
1495	2259
1496	2259
1497	2259
1510	2259
1511	2259
1512	2259
1642	2259
1643	2259
1644	2259
1690	2259
1691	2259
1692	2259
1738	2259
1739	2259
1740	2259
2010	2259
2011	2259
2012	2259
2393	2259
2394	2259
2395	2259
2411	2259
2412	2259
2413	2259
2934	2259
2940	2259
2946	2259
3447	2259
3448	2259
3449	2259
3784	2259
3789	2259
3794	2259
4217	2259
4227	2259
4237	2259
5153	2259
5156	2259
5159	2259
5162	2259
5165	2259
5168	2259
5172	2259
5173	2259
5174	2259
5175	2259
5176	2259
5177	2259
5708	2259
5716	2259
5724	2259
6089	2259
6094	2259
6099	2259
6205	2259
6206	2259
6207	2259
6208	2259
6209	2259
6213	2259
6215	2259
6217	2259
6297	2259
6298	2259
6299	2259
6300	2259
6301	2259
6302	2259
6303	2259
6305	2259
6307	2259
6314	2259
6315	2259
6316	2259
6317	2259
6318	2259
6319	2259
6323	2259
6324	2259
6325	2259
7428	2259
7429	2259
7430	2259
7431	2259
7432	2259
7433	2259
8242	2259
8252	2259
8262	2259
8469	2259
8471	2259
8473	2259
9349	2259
9351	2259
9353	2259
9413	2259
9416	2259
9419	2259
9454	2259
9455	2259
9456	2259
9457	2259
9458	2259
9459	2259
10032	2259
10033	2259
10034	2259
10276	2259
10278	2259
10280	2259
10344	2259
10345	2259
10346	2259
10347	2259
10348	2259
10349	2259
10350	2259
10351	2259
10352	2259
10353	2259
10354	2259
10355	2259
10357	2259
10360	2259
10363	2259
10366	2259
10368	2259
10757	2259
10758	2259
10759	2259
10951	2259
10952	2259
10953	2259
11763	2259
11764	2259
11765	2259
11940	2259
11944	2259
11948	2259
12078	2259
12079	2259
12080	2259
12081	2259
12082	2259
12083	2259
12087	2259
12088	2259
12089	2259
12990	2259
12994	2259
12998	2259
14083	2259
14084	2259
14085	2259
14230	2259
14231	2259
14232	2259
14233	2259
14234	2259
14235	2259
14448	2259
14449	2259
14450	2259
14586	2259
14587	2259
14588	2259
16508	2259
16514	2259
16520	2259
17291	2259
17292	2259
17293	2259
17627	2259
17628	2259
17629	2259
18031	2259
18032	2259
18033	2259
18691	2259
18692	2259
18693	2259
18763	2259
18764	2259
18765	2259
18766	2259
18767	2259
19107	2259
19108	2259
19109	2259
20012	2259
20013	2259
20014	2259
20015	2259
20016	2259
20017	2259
28083	2259
28084	2259
28085	2259
28086	2259
28087	2259
28088	2259
28130	2259
28131	2259
28132	2259
28133	2259
28134	2259
28135	2259
243	1743
245	1743
247	1743
384	1743
387	1743
390	1743
4031	1743
4032	1743
4033	1743
4410	1743
4412	1743
4414	1743
4614	1743
4615	1743
4616	1743
7434	1743
7436	1743
7438	1743
7754	1743
7756	1743
7758	1743
7760	1743
7762	1743
7764	1743
7787	1743
7789	1743
7791	1743
12694	1743
12698	1743
12702	1743
13648	1743
13652	1743
13656	1743
13665	1743
13667	1743
13669	1743
14673	1743
14677	1743
14681	1743
14685	1743
14689	1743
14693	1743
14916	1743
14918	1743
14920	1743
16467	1743
16471	1743
16475	1743
16826	1743
16828	1743
16830	1743
17402	1743
17403	1743
17404	1743
17933	1743
17937	1743
17941	1743
19447	1743
19448	1743
19449	1743
19450	1743
19451	1743
19452	1743
19453	1743
19454	1743
19455	1743
19456	1743
19457	1743
19458	1743
19459	1743
19460	1743
19461	1743
19462	1743
19463	1743
19464	1743
19465	1743
19466	1743
19467	1743
19468	1743
19469	1743
19470	1743
19471	1743
19472	1743
19473	1743
19474	1743
19475	1743
19476	1743
19477	1743
19478	1743
19479	1743
19480	1743
19481	1743
19482	1743
19483	1743
19484	1743
19485	1743
19486	1743
19487	1743
19488	1743
19489	1743
19490	1743
19491	1743
19492	1743
19493	1743
19494	1743
19495	1743
19496	1743
19497	1743
19498	1743
19499	1743
19500	1743
19501	1743
19502	1743
19503	1743
19504	1743
19505	1743
19506	1743
19507	1743
19508	1743
19509	1743
19510	1743
19511	1743
19512	1743
19513	1743
19514	1743
19515	1743
19516	1743
19517	1743
19518	1743
19519	1743
19520	1743
19521	1743
19522	1743
19523	1743
19524	1743
19525	1743
19526	1743
19527	1743
19528	1743
19529	1743
19530	1743
19531	1743
19532	1743
19533	1743
19534	1743
19535	1743
19536	1743
19537	1743
19538	1743
19539	1743
19540	1743
19541	1743
19542	1743
19543	1743
19544	1743
19545	1743
19546	1743
19547	1743
19548	1743
19549	1743
19550	1743
19551	1743
21298	1743
21300	1743
21302	1743
21304	1743
21306	1743
21308	1743
21310	1743
21312	1743
21314	1743
21316	1743
21318	1743
21320	1743
21322	1743
21324	1743
21326	1743
21328	1743
21330	1743
21332	1743
21334	1743
21336	1743
21338	1743
21340	1743
21342	1743
21344	1743
21346	1743
21348	1743
21350	1743
21352	1743
21354	1743
21356	1743
21358	1743
21360	1743
21362	1743
21364	1743
21366	1743
21368	1743
21370	1743
21372	1743
21374	1743
21376	1743
21378	1743
21380	1743
21382	1743
21384	1743
21386	1743
21388	1743
21390	1743
21392	1743
21394	1743
21396	1743
21398	1743
21400	1743
21402	1743
21404	1743
21406	1743
21408	1743
21410	1743
21412	1743
21414	1743
21416	1743
21418	1743
21420	1743
21422	1743
21424	1743
21426	1743
21428	1743
28242	1743
28246	1743
28250	1743
244	2604
246	2604
248	2604
2919	2604
2920	2604
2921	2604
3532	2604
3535	2604
3538	2604
4411	2604
4413	2604
4415	2604
5241	2604
5242	2604
5243	2604
5244	2604
5245	2604
5246	2604
5917	2604
5918	2604
5919	2604
6532	2604
6533	2604
6534	2604
6893	2604
6894	2604
6895	2604
6896	2604
6897	2604
6898	2604
7195	2604
7196	2604
7197	2604
7435	2604
7437	2604
7439	2604
7755	2604
7757	2604
7759	2604
7761	2604
7763	2604
7765	2604
7788	2604
7790	2604
7792	2604
8333	2604
8334	2604
8335	2604
10375	2604
10376	2604
10377	2604
13183	2604
13184	2604
13185	2604
13186	2604
13187	2604
13188	2604
13198	2604
13199	2604
13200	2604
16714	2604
16718	2604
16722	2604
17654	2604
17655	2604
17656	2604
18320	2604
18322	2604
18324	2604
18607	2604
18608	2604
18609	2604
18841	2604
19226	2604
19559	2604
19560	2604
19561	2604
19562	2604
19563	2604
19564	2604
19565	2604
19566	2604
19567	2604
19568	2604
19569	2604
19570	2604
19571	2604
19572	2604
19573	2604
19574	2604
19575	2604
19576	2604
19577	2604
19578	2604
19579	2604
19580	2604
19581	2604
19582	2604
19583	2604
19584	2604
19585	2604
19586	2604
19587	2604
19588	2604
19589	2604
19590	2604
19591	2604
19592	2604
19593	2604
19594	2604
19595	2604
19596	2604
19597	2604
19598	2604
19599	2604
19600	2604
19601	2604
19602	2604
19603	2604
19604	2604
19605	2604
19606	2604
19607	2604
19608	2604
19609	2604
19610	2604
19611	2604
19612	2604
19613	2604
19614	2604
19615	2604
19616	2604
19617	2604
19618	2604
19619	2604
19620	2604
19621	2604
19622	2604
19623	2604
19624	2604
19625	2604
19626	2604
19627	2604
19628	2604
19629	2604
19630	2604
19631	2604
19632	2604
19633	2604
19634	2604
19635	2604
19636	2604
19637	2604
19638	2604
19639	2604
19640	2604
19641	2604
19642	2604
19643	2604
19644	2604
19645	2604
19646	2604
19647	2604
19648	2604
19649	2604
19650	2604
19651	2604
19652	2604
19653	2604
19654	2604
19655	2604
19656	2604
19657	2604
19658	2604
19659	2604
19660	2604
19661	2604
19662	2604
19663	2604
19664	2604
19665	2604
19666	2604
19667	2604
19668	2604
19669	2604
19670	2604
19671	2604
19672	2604
19673	2604
19674	2604
19675	2604
19676	2604
19677	2604
19678	2604
19679	2604
19680	2604
19681	2604
19682	2604
19683	2604
19684	2604
19685	2604
19686	2604
19687	2604
19688	2604
19689	2604
19690	2604
19691	2604
19692	2604
19693	2604
19694	2604
19695	2604
19696	2604
19697	2604
19698	2604
19699	2604
19700	2604
19701	2604
19702	2604
19703	2604
19704	2604
19705	2604
19706	2604
19707	2604
19708	2604
19709	2604
19710	2604
19711	2604
19712	2604
19713	2604
19714	2604
19715	2604
19716	2604
19717	2604
19718	2604
19719	2604
19720	2604
19721	2604
19722	2604
19723	2604
19724	2604
19725	2604
19726	2604
19727	2604
19728	2604
19729	2604
19730	2604
19731	2604
19732	2604
19733	2604
19734	2604
19735	2604
19736	2604
19737	2604
19738	2604
19739	2604
19740	2604
19741	2604
19742	2604
19743	2604
19744	2604
19745	2604
19746	2604
19747	2604
19748	2604
19749	2604
19750	2604
19751	2604
19752	2604
19753	2604
19754	2604
19755	2604
19756	2604
19757	2604
19758	2604
19759	2604
19760	2604
19761	2604
19762	2604
19763	2604
19764	2604
19765	2604
19766	2604
19767	2604
19768	2604
19769	2604
19770	2604
19771	2604
19772	2604
19773	2604
19774	2604
19775	2604
19776	2604
19777	2604
19778	2604
19779	2604
19780	2604
19781	2604
19782	2604
19783	2604
19784	2604
19785	2604
19786	2604
19787	2604
19788	2604
19789	2604
20515	2604
20516	2604
20517	2604
20518	2604
20519	2604
20520	2604
23734	2604
24159	2604
24167	2604
24327	2604
24328	2604
24329	2604
26772	2604
26799	2604
26800	2604
26801	2604
26802	2604
26803	2604
26804	2604
26805	2604
26806	2604
26807	2604
26808	2604
26809	2604
26810	2604
26811	2604
26812	2604
26813	2604
26814	2604
26815	2604
26816	2604
26817	2604
26818	2604
26819	2604
26820	2604
26821	2604
26822	2604
26823	2604
26824	2604
26825	2604
26826	2604
26827	2604
26828	2604
26829	2604
26830	2604
26831	2604
26832	2604
26833	2604
26834	2604
26835	2604
26836	2604
26837	2604
26838	2604
26839	2604
26840	2604
26841	2604
26842	2604
26843	2604
26844	2604
26845	2604
26846	2604
26847	2604
26848	2604
26849	2604
26850	2604
26851	2604
26852	2604
26853	2604
26854	2604
26855	2604
26856	2604
26857	2604
26858	2604
26859	2604
26860	2604
26861	2604
26862	2604
26863	2604
26864	2604
26865	2604
26866	2604
26867	2604
26868	2604
26869	2604
26870	2604
26871	2604
26872	2604
26873	2604
26874	2604
26875	2604
26876	2604
255	665
256	665
257	665
604	665
606	665
608	665
610	665
612	665
614	665
3180	665
3181	665
3182	665
3183	665
3184	665
3185	665
3228	665
3229	665
3230	665
3531	665
3534	665
3537	665
3558	665
3559	665
3560	665
3758	665
3759	665
3760	665
5205	665
5206	665
5207	665
5208	665
5209	665
5210	665
5788	665
5789	665
5790	665
5791	665
5792	665
5793	665
5794	665
5795	665
5796	665
5914	665
5915	665
5916	665
7035	665
7036	665
7037	665
9376	665
9377	665
9378	665
10173	665
10174	665
10175	665
10619	665
10620	665
10621	665
11760	665
11761	665
11762	665
13032	665
13033	665
13034	665
13035	665
13036	665
13037	665
13382	665
13383	665
13384	665
13385	665
13386	665
13387	665
13388	665
13389	665
13390	665
13391	665
13392	665
13393	665
13397	665
13398	665
13399	665
13626	665
13627	665
13628	665
13946	665
13947	665
13948	665
14382	665
14383	665
14384	665
14765	665
14766	665
14767	665
14792	665
14793	665
14794	665
16712	665
16716	665
16720	665
16946	665
16947	665
16948	665
20018	665
20032	665
20521	665
20522	665
20523	665
21595	665
22980	665
23208	665
23729	665
23732	665
23766	665
24156	665
24158	665
24545	665
258	1636
259	1636
260	1636
261	1636
262	1636
263	1636
846	1636
847	1636
848	1636
849	1636
850	1636
851	1636
852	1636
853	1636
854	1636
855	1636
856	1636
857	1636
858	1636
859	1636
860	1636
1310	1636
1311	1636
1312	1636
2234	1636
2235	1636
2236	1636
2303	1636
2304	1636
2305	1636
3237	1636
3238	1636
3239	1636
4689	1636
4690	1636
